SK_ID_CURR,TARGET
100001,0.08795380673915514
100005,0.16315073449621503
100013,0.10992319430473337
100028,0.07712408511904344
100038,0.15169400110590667
100042,0.0735183166499062
100057,0.1080177109111682
100065,0.1445206676311356
100066,0.0621036198317169
100067,0.12171210766607721
100074,0.09197436483323002
100090,0.14443541015046873
100091,0.14104844316322915
100092,0.13245591005060073
100106,0.1896847852182349
100107,0.13746535247915478
100109,0.13231245202928324
100117,0.10922654156471891
100128,0.0882289577716375
100141,0.11745225003288626
100150,0.08894778964029551
100168,0.0894750255535522
100169,0.0636329858446487
100170,0.1046197128603701
100171,0.12261029591233606
100172,0.1529163988153875
100184,0.10273987682454758
100187,0.08574510289630073
100212,0.10682715886068528
100222,0.11217034174149455
100223,0.07486861892185645
100232,0.08883189907936294
100241,0.15698032932200728
100245,0.09469667320042793
100253,0.07878376107537421
100256,0.1112499139709163
100271,0.08001768040289481
100278,0.12589508885029316
100280,0.0889446474445127
100306,0.17005644362461245
100311,0.13888969302472692
100312,0.08817107282536311
100330,0.0940527632664886
100331,0.11846714917796058
100352,0.12424667288948035
100358,0.12333228835130602
100367,0.11256713339397681
100382,0.09928571318295673
100384,0.09009705067384861
100385,0.13466596633067374
100386,0.11177457258942868
100399,0.09506049273126244
100404,0.08657985888099265
100416,0.09001343883734687
100422,0.15390614156321067
100426,0.09983434521840501
100438,0.08125723841695047
100444,0.1286467434642515
100445,0.14620932947431484
100446,0.13294955752802765
100447,0.0910202276641938
100450,0.10528591066638661
100466,0.12159910579749149
100483,0.09235489700803863
100484,0.07451054464689624
100494,0.09857058699508248
100510,0.1533057970697976
100512,0.08629343717408239
100517,0.08859238676779241
100548,0.08484926035572399
100551,0.09673551036391022
100552,0.15021105457584
100553,0.09978316571615074
100561,0.11175398709956719
100568,0.1397508882259563
100569,0.08700340731098812
100591,0.12406542995742993
100592,0.06709308336378673
100602,0.12211329471597332
100607,0.10403887915736165
100613,0.11794120567919998
100617,0.0948041905035209
100618,0.1135741672208792
100622,0.18406754710019563
100625,0.14299731852623443
100677,0.10540314764284639
100699,0.09555076752600106
100702,0.15643284799267368
100711,0.10536347763825628
100729,0.16807755315946207
100740,0.13417019070521577
100744,0.1234848168760643
100745,0.121362278567024
100747,0.1159808947498258
100751,0.13270680074148253
100752,0.11757735054013661
100753,0.17347255564619105
100754,0.13000135372169075
100760,0.14268170694225923
100762,0.11839854414138923
100763,0.09253415471016378
100765,0.09276755157011825
100770,0.11404769385087819
100772,0.1011298138602669
100777,0.1034375132151128
100791,0.08206197813007554
100792,0.07649354258613343
100797,0.11147321025385258
100823,0.11404913329397245
100826,0.11155684468866281
100830,0.08939421559667673
100836,0.1548988871058525
100872,0.10019881031355878
100910,0.10449696487761718
100913,0.08525022064302237
100918,0.09200339458207364
100931,0.07696158477668384
100952,0.143285430058604
100953,0.135273405766509
100965,0.13579995636976516
100970,0.10974212808754395
100982,0.13764639548816235
100983,0.11041219716238708
100984,0.07898394203099274
100987,0.13813857414267805
100997,0.10666808743307385
100998,0.15062727730242795
101002,0.13138425833895243
101005,0.15767444295670965
101008,0.14722678467336792
101020,0.1218621969109292
101021,0.11820787532595341
101024,0.10901397477728642
101025,0.15041548828057705
101026,0.1259428219671571
101031,0.11432316222700134
101041,0.07633237148670721
101051,0.07933167103570384
101055,0.11113519844111197
101056,0.14769676311945054
101057,0.1209642143888351
101064,0.10336570089596743
101079,0.1098807911777884
101087,0.10947526800954763
101090,0.08983052910392171
101092,0.10914834159044833
101097,0.1279418133058846
101099,0.08270903152929579
101107,0.1162672344689142
101118,0.1172709334270257
101125,0.12211838295496039
101126,0.09834342611304567
101128,0.12419941778562521
101136,0.1498505564373978
101140,0.12346205215646083
101149,0.09703197938768508
101160,0.11175084334276059
101169,0.15525489874574155
101181,0.09577862798103752
101186,0.07514228911296432
101190,0.12340731051026581
101193,0.13691408002335018
101194,0.10572035632929422
101198,0.1173331000020911
101200,0.09228938421210447
101204,0.12276347550602956
101211,0.10713375440771278
101213,0.10029031149726454
101223,0.08588754380889996
101225,0.1118492410519462
101237,0.10502993607603753
101243,0.11091922286843298
101244,0.12757431083044654
101258,0.10042143691863357
101259,0.17353359353747838
101268,0.13220703093199218
101269,0.09227642550996039
101271,0.14173772242045324
101279,0.10119390652488695
101281,0.1262635563803967
101287,0.0874531468336482
101292,0.12866558725951707
101294,0.09881644550186786
101296,0.09298994805676543
101297,0.10258237411887204
101299,0.07322497527352782
101301,0.10162670564892773
101305,0.10768606212166325
101308,0.08292226174209308
101318,0.07529398693532706
101327,0.13518139425309436
101329,0.12623688939776634
101332,0.08998839454165598
101337,0.12006698122166581
101343,0.08094735554027853
101345,0.0979554748434539
101346,0.11826931932606621
101353,0.06943407323072066
101354,0.13118053287673914
101355,0.12618244502419096
101356,0.08240392784329742
101362,0.13011117597009406
101363,0.1482168748750987
101365,0.10664520238134378
101366,0.12289171370585075
101367,0.13970149130041642
101368,0.07039338761964982
101374,0.13737594039930748
101380,0.08071762454683469
101383,0.09213840630657974
101398,0.07534427593120797
101399,0.16134630012548518
101401,0.12453024743961215
101412,0.11681080284672658
101426,0.14085282566590027
101427,0.1614319885706367
101428,0.12298355316262125
101429,0.13029572074873944
101434,0.0919612219273832
101440,0.11114664979325478
101448,0.12184051227479732
101449,0.10784339896609833
101465,0.08598551309716503
101467,0.08726600408632311
101472,0.16311731702554652
101478,0.1141771800649601
101497,0.11022831254381538
101504,0.08852524611868846
101547,0.0974687135734809
101548,0.11999776385922085
101555,0.1039014083660635
101570,0.11336896427091027
101572,0.09231595646160462
101578,0.10127206134581256
101580,0.1394078278607026
101588,0.12294755661255731
101602,0.09197000369704686
101610,0.1178473277611022
101614,0.14245200338138858
101616,0.1155482761625423
101643,0.11671587339284512
101644,0.1234256690799526
101649,0.10606927232331505
101650,0.12048976382872964
101665,0.0850393937674496
101667,0.14320970939087968
101669,0.08175483647905749
101674,0.15117276465989554
101675,0.10879999588126583
101678,0.13671456846977673
101682,0.09003045181261032
101686,0.13007361493727224
101697,0.15567644282798526
101700,0.10764702301507313
101711,0.09788947560293944
101714,0.07008913966306131
101715,0.13019743946030804
101728,0.12262822314198774
101732,0.09709952908863792
101757,0.12398459203334163
101758,0.11851636362490346
101759,0.12179088128046693
101762,0.06422937650633105
101764,0.09107153333633992
101780,0.1370224766488248
101784,0.11714230719786314
101789,0.09395107172431674
101816,0.11679485201838494
101819,0.07900851504777269
101827,0.061291639596375826
101863,0.11266100858162438
101867,0.12358669021192842
101870,0.08796809081964337
101873,0.1337434199529276
101878,0.11952391766895827
101879,0.077608362717224
101880,0.09091814209701918
101887,0.1275462127847331
101897,0.08454320418952914
101901,0.07844479548104583
101903,0.16999939264622843
101920,0.09798914456552932
101921,0.10258567232261905
101922,0.11236669491903734
101961,0.1678935349004868
101962,0.09410058394673428
101971,0.09066707382939493
101976,0.14561993013065674
102002,0.11988594928386263
102005,0.08547476896477911
102007,0.17026150317011848
102017,0.09440040451014628
102019,0.1527509870539278
102029,0.0787918341325297
102051,0.10836065137037673
102052,0.08091826869767811
102054,0.09779748791299371
102062,0.14322670748781047
102067,0.13693678929106018
102068,0.11738364482514933
102070,0.08840821105467823
102090,0.10424415702381719
102092,0.15432412985954128
102099,0.1491967184000622
102100,0.06848948799752709
102112,0.12099494800601159
102113,0.11152124948797978
102122,0.1343565174267422
102123,0.09919834846979773
102125,0.09093464620915379
102126,0.12634211340755253
102146,0.11371871886533688
102147,0.13095858442620933
102151,0.10218149134680175
102158,0.11255536637218569
102159,0.10096016853406378
102162,0.08440074615300736
102165,0.0932014800446925
102166,0.12988306754586382
102174,0.08352356176686275
102193,0.17828916711724793
102198,0.11760382305088687
102205,0.13348028938117038
102206,0.11705294783231271
102218,0.11340952628585997
102221,0.11659218501559183
102230,0.1140767072212263
102238,0.10394159378264531
102248,0.09158412805110996
102252,0.12137032184345367
102259,0.08729476172582873
102262,0.11755351892303864
102273,0.09897466199944092
102286,0.12062558047903607
102293,0.1082410033592532
102294,0.0745156688942902
102296,0.09059061536663629
102298,0.12674222875509666
102303,0.10144784962009605
102309,0.12505988791885583
102315,0.0828568977244619
102340,0.10114535359506431
102342,0.09453857421710242
102344,0.12099728591504581
102346,0.13414955717210983
102347,0.09021560816854356
102374,0.14158588413973822
102380,0.12595442075342722
102387,0.09753214805603738
102393,0.09202853323391075
102403,0.10574296210553925
102413,0.11296554040487726
102414,0.08322551443616738
102415,0.099004822857541
102416,0.098784947736783
102439,0.11965289341638057
102441,0.10280594151439583
102443,0.09090708904055154
102444,0.12008530205422668
102445,0.16335653975819317
102448,0.0857501452513984
102449,0.11841114631903804
102450,0.15416499854785584
102456,0.08920920993655079
102458,0.11382752610637333
102459,0.0957976684378402
102465,0.06820502849585254
102470,0.14698734632687557
102471,0.0763807905886566
102475,0.14424081967248614
102476,0.1394613225696968
102506,0.08393263715121882
102509,0.09585637807011385
102519,0.10847873256542571
102522,0.08492889314411708
102545,0.09358037971349469
102549,0.13647666440911121
102562,0.08521068806585459
102563,0.101412920088567
102568,0.13411813737352693
102582,0.1264423062006139
102592,0.06862346535408581
102597,0.09454379271923445
102605,0.12402691649323126
102614,0.1129200756523636
102617,0.11218859411330526
102634,0.08161697155973478
102652,0.08110777210919067
102655,0.05425691988623423
102671,0.08240859326507355
102694,0.10961179692277286
102701,0.1155404985440687
102703,0.06603545052548909
102704,0.09454240202906901
102713,0.05351583483439385
102720,0.12073349803672213
102731,0.0882413591851097
102733,0.08830299930595592
102749,0.1384539061053974
102755,0.09622122312283923
102763,0.09320561994687089
102770,0.12452013905304168
102772,0.11726601801341083
102799,0.11845182628945121
102838,0.10433586266259103
102854,0.10552674452393368
102862,0.15072415357371463
102863,0.11559773477537086
102867,0.086838032027752
102868,0.08462739534998441
102878,0.10851404511888331
102887,0.10588715068188156
102898,0.14270775274156
102904,0.10181538038265675
102912,0.15123742557146755
102919,0.0892682393133685
102927,0.08524184615424517
102932,0.11961861794594854
102933,0.15460631912650036
102935,0.0817010423735129
102958,0.12675914012637426
102969,0.1144683211674988
102971,0.10096837475535503
102975,0.08269917304584722
102979,0.12320634501980436
102982,0.074537642618446
102987,0.14605234628638458
102989,0.10273490738514363
102995,0.1180705327654492
102996,0.11142542106873059
103000,0.07936249657491397
103001,0.13000495272092608
103004,0.10954874739993138
103010,0.10401364450951141
103025,0.12732051032454733
103029,0.1134232168351972
103046,0.11225512282926964
103056,0.10306752183848375
103062,0.1069740486713358
103078,0.12392450237930962
103083,0.07725463340037295
103092,0.1185654762441743
103096,0.09808212101966109
103097,0.1341388841577294
103102,0.1508045385860799
103112,0.10036573703743801
103132,0.08242703493683895
103144,0.09826186858818746
103145,0.09129765893109187
103146,0.08094566548045108
103147,0.1311105454399879
103158,0.10506913297996087
103171,0.13149494513710025
103173,0.07735335490664542
103184,0.11071011349523881
103195,0.1196777245365284
103196,0.07533826491104809
103206,0.09161796912347177
103230,0.11184496386150666
103231,0.12583352837159612
103232,0.1196927624255668
103239,0.16026451810369863
103240,0.10482138006513259
103243,0.0886701194686769
103252,0.11765536199419291
103258,0.09455545937961153
103259,0.11472979380153439
103279,0.0885904964917395
103280,0.0688642107216098
103286,0.10915217973508977
103287,0.15544391582093497
103290,0.11035706769875386
103298,0.11863929093561411
103315,0.0714931532825839
103319,0.09583998147635209
103334,0.13998571374267463
103336,0.13566524544047684
103345,0.11259225906000798
103368,0.09869528971900159
103371,0.1291082007573747
103377,0.086560702251901
103398,0.08399001297645048
103404,0.08331532207658647
103408,0.1200130436709158
103410,0.08882288381865223
103418,0.0938327465329765
103420,0.13348897775352994
103432,0.12449994377900413
103433,0.09929362548034151
103436,0.08667461992847857
103440,0.10732167714513771
103453,0.09765677956064667
103459,0.11836171443230326
103460,0.11418268054407019
103461,0.07899458469581051
103462,0.1147928126939288
103473,0.10847160915130195
103474,0.06452598413851839
103475,0.130850939500837
103478,0.13872201957521488
103480,0.12940957945952858
103484,0.07590045360514938
103494,0.10435159815119717
103513,0.12233655927891529
103515,0.10346317575649064
103516,0.17927842665036378
103525,0.129141690051128
103541,0.13603552774377414
103544,0.09576628992176074
103562,0.14482907412476262
103570,0.19051650623091645
103572,0.157668478574841
103574,0.08893498528234776
103575,0.11482285890322039
103591,0.13921931005925353
103594,0.09833543271369348
103609,0.08437485548956108
103613,0.0938484217164486
103614,0.11172253379757081
103615,0.08680907908698218
103624,0.12419561695260439
103625,0.16319707201074296
103628,0.15239665576367023
103629,0.08378975206543224
103647,0.10136976375076776
103648,0.12581221775282433
103651,0.0919306214752876
103658,0.0811957064931748
103668,0.09537794323988746
103669,0.08653948866822303
103676,0.11059741477287467
103682,0.10013995098262381
103683,0.08104925998246502
103689,0.08464959127185141
103725,0.05876368825076287
103733,0.11341250597798302
103744,0.06559037922197737
103762,0.12705356912086957
103771,0.17060624256190643
103773,0.07881644696699089
103783,0.12823565827701497
103784,0.12979366572469217
103808,0.09327027054698002
103812,0.09883270735651667
103813,0.10843264584978755
103814,0.10335299622706595
103818,0.15819052040779852
103824,0.09925034985015625
103828,0.07639470014760932
103830,0.11811637541314561
103840,0.0827963560927916
103842,0.12818991356134798
103847,0.15105013197216682
103848,0.12239233162153025
103851,0.07817236694121454
103854,0.13441460126265653
103857,0.20794602103968754
103861,0.08030840200257476
103862,0.11109907256969541
103865,0.13861537843897362
103870,0.06841193410656451
103876,0.11395676309934487
103891,0.17046551560149112
103908,0.08167513701203935
103914,0.12067037682741062
103918,0.12456247242781908
103940,0.11810568698335433
103963,0.1464017872863623
103966,0.13114612123632174
103971,0.1421962833562505
103980,0.12369416524352321
103984,0.11012728588944058
103985,0.09879230470927311
103998,0.1634071723662718
104019,0.0966759787260701
104026,0.1115901231136308
104035,0.14265816993492794
104044,0.0908595956283099
104045,0.09903029501878556
104047,0.13398846569072884
104051,0.09317910632649816
104058,0.11126120799662047
104063,0.08717072524004855
104066,0.11391976719603156
104087,0.06637104062621114
104089,0.09917434234792324
104095,0.10743084990219293
104098,0.1429920071816639
104104,0.06893641585584516
104110,0.10420124498284043
104120,0.11204652087424115
104122,0.06889292772384434
104131,0.1132142187460319
104132,0.12158840617511864
104135,0.08192193851883844
104136,0.11383178753339951
104149,0.09513481359863912
104150,0.10749118252768373
104156,0.11812517913550327
104165,0.11684317692894539
104175,0.09625950770451575
104179,0.13312439524254063
104184,0.12433918782631725
104206,0.08960567046110818
104216,0.1354675072748593
104230,0.17604244589418735
104257,0.06830664078645586
104272,0.06506925177089602
104273,0.11413199817692712
104278,0.07311465067787401
104294,0.11902377007844413
104295,0.0883255923322007
104297,0.0775419172726704
104298,0.11163204186566943
104308,0.1208786459183716
104318,0.09928412582231044
104319,0.08557391859419744
104320,0.13734544606338983
104327,0.11968570367725148
104334,0.09797704399071579
104344,0.14039223037227824
104350,0.08935177879510792
104351,0.11505625689865978
104354,0.12480075632017386
104369,0.1618864050610621
104376,0.10718298730316175
104381,0.10895347944894503
104384,0.1224640092893638
104391,0.07888412863146738
104394,0.11785977511188954
104398,0.14099095374322304
104402,0.08989801397189048
104408,0.12031649953001512
104409,0.07503716813304177
104410,0.15178380842187345
104412,0.106927601136166
104417,0.13097005069448397
104424,0.11152768473096351
104426,0.09003165155730827
104435,0.11586957950146323
104445,0.09479907190728273
104458,0.0811275594638597
104460,0.11272273490464724
104466,0.0888443361193214
104472,0.12577728695274562
104473,0.13525417336043233
104479,0.07437894939960576
104480,0.09855834015286276
104482,0.1532077464399178
104499,0.07399933118287845
104501,0.07253457214558946
104502,0.08326743717529284
104506,0.1017696308029805
104510,0.07520282780136404
104512,0.07795576264307018
104520,0.16015221196930357
104528,0.1253066502454674
104529,0.11540004936686926
104541,0.122935995503864
104578,0.08556668728913328
104584,0.09845441175560021
104588,0.12030685858246828
104602,0.10101092013839522
104610,0.08673382611003365
104611,0.1019144682859055
104618,0.13760698827560774
104620,0.09901046546217271
104622,0.06722779244514418
104624,0.10073845011472635
104625,0.11295703524789272
104634,0.14625988781465188
104639,0.11426345276774426
104646,0.09673970702510604
104647,0.07754776739187175
104652,0.06699048269852569
104670,0.1149890524965688
104677,0.10045938655288138
104685,0.1499100087673818
104691,0.11815256385745908
104696,0.10926988058144617
104699,0.0897350985104597
104712,0.13444834688271573
104714,0.10432052483375916
104717,0.11030581667181034
104718,0.09625450745200258
104740,0.08124877739833074
104741,0.11662364448316326
104743,0.06485133517146073
104744,0.11850205853725491
104747,0.12556298853060208
104767,0.11550445772923368
104772,0.22133423917849487
104776,0.15334317865643066
104779,0.08962335145926677
104814,0.10898715918859615
104815,0.09379557008249506
104830,0.11190618012574322
104831,0.13966206739701703
104833,0.1325887388507193
104839,0.09143139398177379
104840,0.10427213410040989
104860,0.10666606862621163
104861,0.08291034137967468
104866,0.10411659363653482
104870,0.10259787227826325
104877,0.12472712948470228
104878,0.0837109818356811
104879,0.10242809017210405
104880,0.11020515100957987
104899,0.108033490793167
104906,0.08311417320373071
104907,0.13350562891278778
104913,0.11884298402768032
104916,0.13191397731442794
104921,0.115092536927011
104930,0.09665359712320669
104931,0.11540844544148439
104936,0.11969894519150472
104937,0.09882075691350711
104942,0.09667067585277116
104943,0.10395061900348557
104969,0.13679233895244292
104972,0.17237542086459365
104988,0.11217383772336097
105013,0.13887052301418173
105015,0.11637126041895
105019,0.09781330840766277
105027,0.12997094913571752
105030,0.11915622257834924
105035,0.18223113805499996
105041,0.09106183417661261
105051,0.15652868840902262
105056,0.1071174387311066
105067,0.19320408382937984
105071,0.1104925683846142
105072,0.08589225071360268
105074,0.14973983451624262
105091,0.13850081373622633
105101,0.09254388437436016
105103,0.10349440452632404
105134,0.11909055008656014
105139,0.10916967967450164
105142,0.15739738852591373
105146,0.10391171666885111
105163,0.10230457122967451
105168,0.13701342546879244
105172,0.07583027430140703
105176,0.14139248830124632
105195,0.10924125048177044
105196,0.15425304426971773
105197,0.08761087391925579
105203,0.11445685468209153
105223,0.10949241819928013
105227,0.12387168711407705
105228,0.0778413114837199
105230,0.16120594606582545
105231,0.15339147132178602
105239,0.0950004666973493
105242,0.13852036206086357
105244,0.11428810143059058
105245,0.13016833192349433
105248,0.061979201247964584
105249,0.09998883755157535
105266,0.1457711154345695
105271,0.15198760449248724
105276,0.13836389834002574
105282,0.12783200266183653
105292,0.10435141992017395
105297,0.06565314326498757
105332,0.14976656432070337
105333,0.09341321211134769
105343,0.08790514365486332
105344,0.07308112116316946
105345,0.12086756728998896
105357,0.10376864101215315
105359,0.10352462597595959
105366,0.08887973258849484
105367,0.12165348567760295
105370,0.05815071472993547
105377,0.1058711640464702
105390,0.10547798829284967
105399,0.08010980061846489
105403,0.10505703781759633
105404,0.09794900116110998
105414,0.08768396295788271
105417,0.1028404432431682
105425,0.1521539856396524
105452,0.08271836150514136
105454,0.1373438537483747
105456,0.13789332015394237
105470,0.12411582904362656
105471,0.07710685805157358
105483,0.09631808313726695
105493,0.14197059080455746
105508,0.15048278342033286
105514,0.13245646343807796
105515,0.07548289653846027
105528,0.15073364796967365
105529,0.09758144489700951
105531,0.08887592620225686
105532,0.09454639894313371
105558,0.07582069133052323
105574,0.11251348905040087
105578,0.08007462376464275
105584,0.17356360557641357
105595,0.1267096561796902
105617,0.13996635118996908
105618,0.11358292432407792
105621,0.09086511174355959
105625,0.09329104752754998
105629,0.09905706558613588
105630,0.08426312166258872
105634,0.09222698129424081
105635,0.12038726308361955
105641,0.10237297981554083
105647,0.13408543423730898
105648,0.0918997391781998
105655,0.09589159252030245
105657,0.08976773011151533
105672,0.13575966419106847
105678,0.1185567505304596
105682,0.08727134592947178
105691,0.11369121913659616
105692,0.10079001882392914
105706,0.15471929398071185
105712,0.14266985993889567
105720,0.10169958884271305
105734,0.08955621213837993
105735,0.11417962764838181
105736,0.11243737032966551
105737,0.07042597322284329
105738,0.16047050727402848
105740,0.13691161956999884
105744,0.07739781765646508
105747,0.1358162757050997
105749,0.11918439455287848
105754,0.11474900495773953
105758,0.08468238017584852
105760,0.09124650482111928
105767,0.1162645931299662
105784,0.13690589016491067
105791,0.11319708698275313
105802,0.09660063437414196
105807,0.1427371978457976
105809,0.10158808089971706
105816,0.10701152186846305
105817,0.06334042799605952
105824,0.14266272891605508
105832,0.11652513083568629
105856,0.09593366009277843
105865,0.10687444274053012
105899,0.08279277814178089
105906,0.06839644884412713
105916,0.10933612519336731
105923,0.12930886635513225
105937,0.11467652778486688
105965,0.08998947537845978
105966,0.09595469645211391
105968,0.08638212665399085
105973,0.09660453401326877
105976,0.11416642613024432
105978,0.07420098694976089
105979,0.08527234145976877
105991,0.11711902302079555
105998,0.09689642101657656
105999,0.11002243829540188
106000,0.13623306021563047
106001,0.11646103676538766
106010,0.10638589695891333
106011,0.1159183638619526
106013,0.1306817680487873
106015,0.11265098105391408
106026,0.08267266404149883
106032,0.09734170261976531
106035,0.10612668462535253
106040,0.09783339272666863
106041,0.14663484010423677
106044,0.07370229842334802
106053,0.10789109842859404
106054,0.0812805173351792
106065,0.14807799717041303
106081,0.09090686521898865
106083,0.12236450502640543
106087,0.11494313328139773
106090,0.11523424520854436
106101,0.06985817787272322
106102,0.14388113512275885
106109,0.08869365058460024
106116,0.07833364702112033
106150,0.08811646711919184
106155,0.19571381486535516
106166,0.10755328384367689
106176,0.09537555506949859
106189,0.0790295561610961
